수집시간,정산회차,타이밍,시간대,롱숏_롱,롱숏_숏,청산금액,청산_롱,청산_숏,청산비율,펀딩_바이낸스,펀딩_OKX,펀딩_바이비트,미결제_비중,미결제_BTC,미결제_USD,BTC_현재가,업비트_KRW,달러환율,김치프리미엄,테이커_매수비율,매수벽_1가격,매수벽_1BTC,매도벽_1가격,매도벽_1BTC
2026-05-26 08:00,2차(09:00),정산_1시간전,1시간,49.63%,50.37%,12.64M,11.99M,651.29K,94.85% 롱포지션,+0.008%,+0.006%,+0.005%,19.05%,10.37B,134.37K,"$77,123.96","114,767,000",1518.78,-2.026%,53.9%,"$77,000",124.6BTC,,,"$77,000",111.9BTC,,
2026-05-26 08:30,2차(09:00),정산_30분전,1시간,49.12%,50.88%,12.65M,11.93M,724.35K,94.28% 롱포지션,+0.008%,+0.006%,+0.005%,19.06%,10.38B,134.34K,"$77,282.6","114,990,000",1518.78,-2.025%,63.7%,"$77,500",86.4BTC,,,"$77,500",129.8BTC,,
2026-05-26 09:00,2차(09:00),정산_기준,1시간,49.26%,50.74%,2.80M,2.12M,683.08K,75.64% 롱포지션,+0.008%,+0.005%,+0.004%,19.06%,10.38B,134.32K,"$77,305.64","114,966,000",1518.78,-2.085%,65.0%,"$77,000",85.7BTC,,,"$77,500",133.7BTC,,
2026-05-26 09:00,2차(09:00),정산_기준,4시간,50.04%,49.96%,24.62M,21.60M,3.02M,87.72% 롱포지션,+0.008%,+0.005%,+0.004%,19.06%,10.38B,134.32K,"$77,305.64","114,966,000",1518.78,-2.085%,65.0%,"$77,000",85.7BTC,,,"$77,500",133.7BTC,,
2026-05-26 09:00,2차(09:00),정산_기준,12시간,49.74%,50.26%,94.14M,44.62M,49.52M,52.6% 숏포지션,+0.008%,+0.005%,+0.004%,19.06%,10.38B,134.32K,"$77,305.64","114,966,000",1518.78,-2.085%,65.0%,"$77,000",85.7BTC,,,"$77,500",133.7BTC,,
2026-05-26 09:00,2차(09:00),정산_기준,24시간,49.94%,50.06%,150.74M,61.23M,89.51M,59.38% 숏포지션,+0.008%,+0.005%,+0.004%,19.06%,10.38B,134.32K,"$77,305.64","114,966,000",1518.78,-2.085%,65.0%,"$77,000",85.7BTC,,,"$77,500",133.7BTC,,
2026-05-26 09:30,2차(09:00),정산_30분후,1시간,49.36%,50.64%,3.98M,3.46M,519.66K,86.94% 롱포지션,+0.008%,+0.005%,-0.003%,19.08%,10.38B,134.59K,"$77,162.04","114,611,000",1512.24,-1.788%,39.5%,"$77,000",154.3BTC,,,"$77,000",136.9BTC,,
2026-05-26 10:00,2차(09:00),정산_1시간후,1시간,50.15%,49.85%,44.53M,43.12M,1.42M,96.82% 롱포지션,+0.007%,+0.005%,-0.002%,19.11%,10.32B,134.40K,"$76,707.02","113,980,000",1512.24,-1.727%,40.7%,"$76,500",132.8BTC,,,"$76,500",152.8BTC,,
2026-05-26 12:00,-,일반,1시간,50.62%,49.38%,5.38M,4.62M,753.27K,85.99% 롱포지션,+0.007%,+0.005%,0.000%,19.04%,10.29B,134.40K,"$76,632.12","113,732,000",1512.24,-1.848%,61.2%,"$76,500",169.0BTC,,,"$76,500",165.6BTC,,
2026-05-26 14:00,-,일반,1시간,49.98%,50.02%,2.52M,769.18K,1.75M,69.49% 숏포지션,+0.007%,+0.005%,0.000%,18.91%,10.28B,134.04K,"$76,706.69","113,890,000",1512.24,-1.806%,63.2%,"$76,500",256.6BTC,,,"$76,500",123.6BTC,,
2026-05-26 16:00,3차(17:00),정산_1시간전,1시간,50.41%,49.59%,3.61M,871.03K,2.74M,75.89% 숏포지션,+0.005%,+0.003%,-0.001%,18.77%,10.26B,133.50K,"$76,903.25","113,947,000",1512.24,-1.995%,35.9%,"$77,000",139.8BTC,,,"$77,000",137.5BTC,,
2026-05-26 16:30,3차(17:00),정산_30분전,1시간,50.37%,49.63%,6.47M,3.58M,2.89M,55.3% 롱포지션,+0.004%,+0.003%,-0.001%,18.75%,10.23B,133.43K,"$76,683.36","113,797,000",1512.24,-1.808%,59.2%,"$76,500",172.8BTC,,,"$76,500",155.7BTC,,
2026-05-26 17:00,3차(17:00),정산_기준,1시간,50.4%,49.6%,5.21M,3.79M,1.42M,72.78% 롱포지션,+0.004%,+0.002%,-0.001%,18.78%,10.24B,133.51K,"$76,714.46","113,700,000",1512.24,-1.954%,74.6%,"$76,500",164.4BTC,,,"$76,500",168.1BTC,,
2026-05-26 17:00,3차(17:00),정산_기준,4시간,50.17%,49.83%,16.51M,6.03M,10.48M,63.49% 숏포지션,+0.004%,+0.002%,-0.001%,18.78%,10.24B,133.51K,"$76,714.46","113,700,000",1512.24,-1.954%,74.6%,"$76,500",164.4BTC,,,"$76,500",168.1BTC,,
2026-05-26 17:00,3차(17:00),정산_기준,12시간,50.06%,49.94%,103.15M,86.25M,16.90M,83.62% 롱포지션,+0.004%,+0.002%,-0.001%,18.78%,10.24B,133.51K,"$76,714.46","113,700,000",1512.24,-1.954%,74.6%,"$76,500",164.4BTC,,,"$76,500",168.1BTC,,
2026-05-26 17:00,3차(17:00),정산_기준,24시간,49.96%,50.04%,199.41M,114.93M,84.48M,57.64% 롱포지션,+0.004%,+0.002%,-0.001%,18.78%,10.24B,133.51K,"$76,714.46","113,700,000",1512.24,-1.954%,74.6%,"$76,500",164.4BTC,,,"$76,500",168.1BTC,,
2026-05-26 17:30,3차(17:00),정산_30분후,1시간,49.98%,50.02%,2.69M,1.09M,1.60M,59.38% 숏포지션,+0.003%,+0.002%,-0.001%,18.75%,10.25B,133.49K,"$76,782.02","113,841,000",1512.24,-1.916%,49.8%,"$76,500",147.9BTC,,,"$77,000",166.8BTC,,
2026-05-26 18:00,3차(17:00),정산_1시간후,1시간,49.55%,50.45%,3.26M,1.54M,1.72M,52.76% 숏포지션,+0.003%,+0.002%,-0.002%,18.76%,10.24B,133.51K,"$76,734.68","113,770,000",1512.24,-1.903%,43.9%,"$76,500",182.9BTC,,,"$76,500",203.2BTC,,
2026-05-26 20:00,-,일반,1시간,50.4%,49.6%,29.93M,1.62M,28.32M,94.6% 숏포지션,+0.003%,+0.002%,0.000%,18.83%,10.31B,133.21K,"$77,421.38","114,624,000",1512.24,-2.085%,48.9%,"$77,500",170.3BTC,,,"$77,500",74.2BTC,,
2026-05-26 22:00,-,일반,1시간,49.13%,50.87%,9.17M,6.07M,3.10M,66.2% 롱포지션,+0.004%,+0.003%,+0.001%,18.76%,10.22B,132.64K,"$77,129.01","114,142,000",1512.24,-2.118%,45.1%,"$77,000",158.3BTC,,,"$77,000",152.6BTC,,
2026-05-27 00:00,1차(01:00),정산_1시간전,1시간,50.91%,49.09%,33.03M,13.51M,19.52M,59.1% 숏포지션,+0.004%,+0.005%,+0.002%,18.62%,10.12B,131.61K,"$76,963.49","113,957,000",1512.24,-2.098%,65.8%,"$77,000",115.0BTC,,,"$77,000",125.3BTC,,
2026-05-27 00:30,1차(01:00),정산_30분전,1시간,49.79%,50.21%,22.63M,17.82M,4.81M,78.75% 롱포지션,+0.005%,+0.006%,+0.001%,18.44%,10.12B,131.93K,"$76,680.78","113,300,000",1512.24,-1.845%,35.9%,"$76,500",112.5BTC,,,"$76,500",180.7BTC,,
2026-05-27 01:00,1차(01:00),정산_기준,1시간,50.13%,49.87%,35.82M,32.86M,2.96M,91.73% 롱포지션,+0.006%,+0.006%,+0.001%,18.54%,10.22B,133.66K,"$76,442.26","113,462,000",1512.24,-1.838%,34.7%,"$76,500",139.3BTC,,,"$76,500",140.5BTC,,
2026-05-27 01:00,1차(01:00),정산_기준,4시간,49.7%,50.3%,99.22M,58.66M,40.57M,59.12% 롱포지션,+0.006%,+0.006%,+0.001%,18.54%,10.22B,133.66K,"$76,442.26","113,462,000",1512.24,-1.838%,34.7%,"$76,500",139.3BTC,,,"$76,500",140.5BTC,,
2026-05-27 01:00,1차(01:00),정산_기준,12시간,50.07%,49.93%,157.01M,72.26M,84.75M,53.98% 숏포지션,+0.006%,+0.006%,+0.001%,18.54%,10.22B,133.66K,"$76,442.26","113,462,000",1512.24,-1.838%,34.7%,"$76,500",139.3BTC,,,"$76,500",140.5BTC,,
2026-05-27 01:00,1차(01:00),정산_기준,24시간,49.86%,50.14%,275.09M,165.40M,109.69M,60.13% 롱포지션,+0.006%,+0.006%,+0.001%,18.54%,10.22B,133.66K,"$76,442.26","113,462,000",1512.24,-1.838%,34.7%,"$76,500",139.3BTC,,,"$76,500",140.5BTC,,
2026-05-27 01:30,1차(01:00),정산_30분후,1시간,50.29%,49.71%,34.64M,31.37M,3.28M,90.55% 롱포지션,+0.007%,+0.007%,-0.004%,18.46%,10.20B,133.36K,"$76,522.2","113,680,000",1512.24,-1.756%,49.8%,"$76,500",136.8BTC,,,"$76,500",131.7BTC,,
2026-05-27 02:00,1차(01:00),정산_1시간후,1시간,50.01%,49.99%,8.05M,5.18M,2.87M,64.32% 롱포지션,+0.007%,+0.007%,+0.002%,18.40%,10.15B,132.76K,"$76,528.35","113,631,000",1512.24,-1.792%,33.6%,"$76,500",129.4BTC,,,"$76,500",113.1BTC,,
2026-05-27 04:00,-,일반,1시간,49.47%,50.53%,10.37M,8.83M,1.54M,85.15% 롱포지션,+0.010%,+0.010%,+0.004%,18.21%,10.09B,133.10K,"$75,844.16","112,946,000",1512.24,-1.480%,58.1%,"$76,000",120.6BTC,,,"$76,000",126.2BTC,,
2026-05-27 06:00,-,일반,1시간,50.09%,49.91%,3.83M,3.47M,362.48K,90.54% 롱포지션,+0.010%,+0.009%,+0.004%,18.12%,10.13B,133.23K,"$76,084.84","113,278,000",1512.24,-1.546%,50.9%,"$76,000",153.7BTC,,,"$76,000",135.5BTC,,
2026-05-27 08:00,2차(09:00),정산_1시간전,1시간,51.48%,48.52%,6.08M,5.51M,563.66K,90.72% 롱포지션,+0.010%,+0.006%,+0.002%,18.07%,10.11B,133.61K,"$75,810.56","112,670,000",1512.24,-1.790%,56.9%,"$76,000",150.9BTC,,,"$76,000",120.4BTC,,
2026-05-27 08:30,2차(09:00),정산_30분전,1시간,50.81%,49.19%,5.20M,4.65M,550.44K,89.42% 롱포지션,+0.010%,+0.005%,+0.002%,18.07%,10.14B,133.62K,"$75,891.38","112,580,000",1512.24,-1.894%,42.4%,"$76,000",201.7BTC,,,"$76,000",142.5BTC,,
2026-05-27 09:00,2차(09:00),정산_기준,1시간,50.97%,49.03%,1.98M,1.46M,519.81K,73.72% 롱포지션,+0.010%,+0.005%,+0.001%,18.06%,10.13B,133.51K,"$75,923.69","112,425,000",1512.24,-2.072%,54.5%,"$76,000",151.5BTC,,,"$76,000",128.6BTC,,
2026-05-27 09:00,2차(09:00),정산_기준,4시간,50.33%,49.67%,17.29M,15.51M,1.78M,89.68% 롱포지션,+0.010%,+0.005%,+0.001%,18.06%,10.13B,133.51K,"$75,923.69","112,425,000",1512.24,-2.072%,54.5%,"$76,000",151.5BTC,,,"$76,000",128.6BTC,,
2026-05-27 09:00,2차(09:00),정산_기준,12시간,50.1%,49.9%,221.55M,169.16M,52.40M,76.35% 롱포지션,+0.010%,+0.005%,+0.001%,18.06%,10.13B,133.51K,"$75,923.69","112,425,000",1512.24,-2.072%,54.5%,"$76,000",151.5BTC,,,"$76,000",128.6BTC,,
2026-05-27 09:00,2차(09:00),정산_기준,24시간,50.13%,49.87%,341.53M,241.56M,99.97M,70.73% 롱포지션,+0.010%,+0.005%,+0.001%,18.06%,10.13B,133.51K,"$75,923.69","112,425,000",1512.24,-2.072%,54.5%,"$76,000",151.5BTC,,,"$76,000",128.6BTC,,
2026-05-27 09:30,2차(09:00),정산_30분후,1시간,51.18%,48.82%,5.49M,2.43M,3.06M,55.73% 숏포지션,+0.010%,+0.006%,-0.002%,18.06%,10.13B,133.61K,"$75,922.87","112,369,000",1506.20,-1.785%,41.4%,"$76,000",152.7BTC,,,"$76,000",151.8BTC,,
2026-05-27 10:00,2차(09:00),정산_1시간후,1시간,50.38%,49.62%,7.31M,1.60M,5.71M,78.12% 숏포지션,+0.010%,+0.006%,-0.001%,18.07%,10.17B,133.73K,"$76,055.65","112,546,000",1506.20,-1.774%,66.1%,"$76,000",152.0BTC,,,"$76,000",154.5BTC,,
2026-05-27 12:00,-,일반,1시간,50.03%,49.97%,9.66M,8.60M,1.06M,89.02% 롱포지션,+0.010%,+0.006%,-0.004%,18.17%,10.18B,134.27K,"$75,825.02","112,002,000",1506.20,-1.934%,62.5%,"$76,000",180.9BTC,,,"$76,000",145.2BTC,,
2026-05-27 14:00,-,일반,1시간,50.81%,49.19%,45.72M,44.30M,1.41M,96.91% 롱포지션,+0.010%,+0.007%,-0.006%,18.07%,10.19B,134.88K,"$75,570.56","111,499,000",1506.20,-2.081%,57.0%,"$75,500",148.1BTC,,,"$75,500",151.0BTC,,
2026-05-27 16:00,3차(17:00),정산_1시간전,1시간,51.2%,48.8%,4.56M,2.85M,1.71M,62.46% 롱포지션,+0.010%,+0.005%,-0.009%,18.26%,10.23B,135.00K,"$75,834.89","111,965,000",1506.20,-1.968%,56.3%,"$76,000",173.2BTC,,,"$76,000",120.0BTC,,
2026-05-27 16:30,3차(17:00),정산_30분전,1시간,51.11%,48.89%,3.37M,1.87M,1.50M,55.55% 롱포지션,+0.010%,+0.004%,-0.008%,18.24%,10.23B,134.97K,"$75,862.14","111,999,000",1506.20,-1.931%,52.2%,"$76,000",174.1BTC,,,"$76,000",134.6BTC,,
2026-05-27 17:00,3차(17:00),정산_기준,1시간,49.45%,50.55%,3.19M,2.01M,1.18M,63.07% 롱포지션,+0.009%,+0.002%,-0.009%,18.28%,10.28B,135.36K,"$75,937.67","112,221,000",1506.20,-1.909%,49.0%,"$76,000",168.2BTC,,,"$76,000",216.2BTC,,
2026-05-27 17:00,3차(17:00),정산_기준,4시간,50.36%,49.64%,57.25M,50.18M,7.07M,87.65% 롱포지션,+0.009%,+0.002%,-0.009%,18.28%,10.28B,135.36K,"$75,937.67","112,221,000",1506.20,-1.909%,49.0%,"$76,000",168.2BTC,,,"$76,000",216.2BTC,,
2026-05-27 17:00,3차(17:00),정산_기준,12시간,50.24%,49.76%,97.48M,80.74M,16.74M,82.83% 롱포지션,+0.009%,+0.002%,-0.009%,18.28%,10.28B,135.36K,"$75,937.67","112,221,000",1506.20,-1.909%,49.0%,"$76,000",168.2BTC,,,"$76,000",216.2BTC,,
2026-05-27 17:00,3차(17:00),정산_기준,24시간,50.17%,49.83%,343.08M,242.02M,101.06M,70.54% 롱포지션,+0.009%,+0.002%,-0.009%,18.28%,10.28B,135.36K,"$75,937.67","112,221,000",1506.20,-1.909%,49.0%,"$76,000",168.2BTC,,,"$76,000",216.2BTC,,
2026-05-27 17:30,3차(17:00),정산_30분후,1시간,50.38%,49.62%,7.03M,1.84M,5.19M,73.77% 숏포지션,+0.008%,+0.001%,-0.013%,18.28%,10.29B,135.36K,"$76,027.34","112,246,000",1506.20,-1.944%,75.5%,"$76,000",162.0BTC,,,"$76,000",248.1BTC,,
2026-05-27 18:00,3차(17:00),정산_1시간후,1시간,50.82%,49.18%,10.39M,5.65M,4.75M,54.33% 롱포지션,+0.007%,0.000%,-0.012%,18.29%,10.26B,135.40K,"$75,840.4","111,976,000",1506.20,-1.879%,48.1%,"$75,500",122.3BTC,,,"$76,000",123.1BTC,,
2026-05-27 20:00,-,일반,1시간,50.92%,49.08%,5.55M,4.81M,736.63K,86.72% 롱포지션,+0.004%,+0.002%,-0.010%,18.27%,10.28B,135.49K,"$75,877.02","111,901,000",1506.20,-2.083%,54.0%,"$76,000",165.6BTC,,,"$76,000",133.0BTC,,
2026-05-27 22:00,-,일반,1시간,49.16%,50.84%,16.88M,11.85M,5.03M,70.17% 롱포지션,+0.004%,+0.006%,-0.005%,18.28%,10.24B,135.39K,"$75,734.62","111,634,000",1506.20,-2.116%,51.0%,"$75,500",123.4BTC,,,"$76,000",70.6BTC,,
2026-05-28 00:00,1차(01:00),정산_1시간전,1시간,49.03%,50.97%,13.96M,11.39M,2.56M,81.62% 롱포지션,+0.009%,+0.010%,-0.001%,18.26%,10.39B,138.52K,"$74,989.03","110,518,000",1506.20,-2.142%,54.6%,"$75,000",285.6BTC,,,"$75,000",159.5BTC,,
2026-05-28 00:30,1차(01:00),정산_30분전,1시간,50.14%,49.86%,9.81M,3.20M,6.60M,67.32% 숏포지션,+0.010%,+0.010%,-0.001%,18.28%,10.42B,138.35K,"$75,338.36","110,958,000",1506.20,-2.287%,66.3%,"$75,500",164.0BTC,,,"$75,500",162.0BTC,,
2026-05-28 01:00,1차(01:00),정산_기준,1시간,51.1%,48.9%,8.50M,1.54M,6.96M,81.85% 숏포지션,+0.010%,+0.010%,-0.001%,18.39%,10.42B,138.57K,"$75,301.97","111,099,000",1506.20,-2.151%,53.0%,"$75,500",179.2BTC,,,"$75,500",156.6BTC,,
2026-05-28 01:00,1차(01:00),정산_기준,4시간,49.97%,50.03%,106.66M,90.45M,16.21M,84.8% 롱포지션,+0.010%,+0.010%,-0.001%,18.39%,10.42B,138.57K,"$75,301.97","111,099,000",1506.20,-2.151%,53.0%,"$75,500",179.2BTC,,,"$75,500",156.6BTC,,
2026-05-28 01:00,1차(01:00),정산_기준,12시간,50.32%,49.68%,189.55M,158.23M,31.32M,83.47% 롱포지션,+0.010%,+0.010%,-0.001%,18.39%,10.42B,138.57K,"$75,301.97","111,099,000",1506.20,-2.151%,53.0%,"$75,500",179.2BTC,,,"$75,500",156.6BTC,,
2026-05-28 01:00,1차(01:00),정산_기준,24시간,50.24%,49.76%,334.15M,283.12M,51.03M,84.73% 롱포지션,+0.010%,+0.010%,-0.001%,18.39%,10.42B,138.57K,"$75,301.97","111,099,000",1506.20,-2.151%,53.0%,"$75,500",179.2BTC,,,"$75,500",156.6BTC,,
2026-05-28 01:30,1차(01:00),정산_30분후,1시간,50.94%,49.06%,4.98M,3.27M,1.71M,65.62% 롱포지션,+0.010%,+0.010%,+0.003%,18.41%,10.41B,138.62K,"$75,054.01","110,640,000",1506.20,-2.149%,43.3%,"$75,000",187.7BTC,,,"$75,000",168.3BTC,,
2026-05-28 02:00,1차(01:00),정산_1시간후,1시간,50.9%,49.1%,7.50M,6.40M,1.09M,85.39% 롱포지션,+0.010%,+0.010%,+0.003%,18.34%,10.40B,138.24K,"$75,290.4","110,840,000",1506.20,-2.241%,66.3%,"$75,000",113.6BTC,,,"$75,500",179.1BTC,,
2026-05-28 04:00,-,일반,1시간,49.59%,50.41%,13.41M,11.64M,1.78M,86.76% 롱포지션,+0.010%,+0.010%,+0.005%,18.36%,10.35B,138.10K,"$75,012.93","110,484,000",1506.20,-2.172%,44.3%,"$75,000",211.1BTC,,,"$75,000",203.3BTC,,
2026-05-28 06:00,-,일반,1시간,50.24%,49.76%,5.42M,2.16M,3.27M,60.26% 숏포지션,+0.010%,+0.010%,+0.004%,18.37%,10.39B,138.04K,"$75,244.94","110,885,000",1506.20,-2.123%,32.9%,"$75,000",213.1BTC,,,"$75,000",157.4BTC,,
2026-05-28 08:00,2차(09:00),정산_1시간전,1시간,48.91%,51.09%,10.97M,9.17M,1.81M,83.53% 롱포지션,+0.010%,+0.009%,+0.004%,18.37%,10.20B,136.99K,"$74,377.37","109,833,000",1506.20,-1.984%,43.0%,"$74,500",226.6BTC,,,"$74,500",294.9BTC,,
2026-05-28 08:30,2차(09:00),정산_30분전,1시간,49.57%,50.43%,14.57M,14.13M,434.54K,97.02% 롱포지션,+0.010%,+0.009%,+0.004%,18.35%,10.18B,137.15K,"$74,299.59","109,350,000",1506.20,-2.289%,23.4%,"$74,500",183.8BTC,,,"$74,500",201.7BTC,,
2026-05-28 09:00,2차(09:00),정산_기준,1시간,50.91%,49.09%,13.78M,13.34M,443.84K,96.78% 롱포지션,+0.010%,+0.010%,+0.004%,18.29%,10.20B,137.11K,"$74,478.98","109,766,000",1506.20,-2.140%,43.1%,"$74,500",197.6BTC,,,"$74,500",153.1BTC,,
2026-05-28 09:00,2차(09:00),정산_기준,4시간,49.88%,50.12%,171.41M,163.96M,7.45M,95.65% 롱포지션,+0.010%,+0.010%,+0.004%,18.29%,10.20B,137.11K,"$74,478.98","109,766,000",1506.20,-2.140%,43.1%,"$74,500",197.6BTC,,,"$74,500",153.1BTC,,
2026-05-28 09:00,2차(09:00),정산_기준,12시간,49.76%,50.24%,335.06M,303.83M,31.23M,90.68% 롱포지션,+0.010%,+0.010%,+0.004%,18.29%,10.20B,137.11K,"$74,478.98","109,766,000",1506.20,-2.140%,43.1%,"$74,500",197.6BTC,,,"$74,500",153.1BTC,,
2026-05-28 09:00,2차(09:00),정산_기준,24시간,50.05%,49.95%,441.70M,387.46M,54.23M,87.72% 롱포지션,+0.010%,+0.010%,+0.004%,18.29%,10.20B,137.11K,"$74,478.98","109,766,000",1506.20,-2.140%,43.1%,"$74,500",197.6BTC,,,"$74,500",153.1BTC,,
2026-05-28 09:30,2차(09:00),정산_30분후,1시간,50.61%,49.39%,4.33M,3.95M,376.57K,91.3% 롱포지션,+0.010%,+0.010%,+0.001%,18.29%,10.20B,137.20K,"$74,477.9","109,883,000",1500.68,-1.669%,48.4%,"$74,500",171.4BTC,,,"$74,500",147.3BTC,,
2026-05-28 10:00,2차(09:00),정산_1시간후,1시간,49.79%,50.21%,2.98M,2.44M,538.09K,81.96% 롱포지션,+0.010%,+0.010%,0.000%,18.28%,10.21B,137.14K,"$74,546.57","109,955,000",1500.68,-1.707%,61.5%,"$74,500",184.2BTC,,,"$74,500",183.8BTC,,
2026-05-28 12:00,-,일반,1시간,50.73%,49.27%,6.80M,5.77M,1.03M,84.85% 롱포지션,+0.010%,+0.008%,+0.001%,18.09%,10.20B,137.32K,"$74,273.13","109,476,000",1500.68,-1.694%,49.3%,"$74,000",222.9BTC,,,"$74,000",135.4BTC,,
2026-05-28 14:00,-,일반,1시간,49.6%,50.4%,163.21M,155.32M,7.89M,95.17% 롱포지션,+0.009%,+0.010%,+0.003%,18.21%,10.26B,140.25K,"$73,122.55","107,821,000",1500.68,-1.706%,45.5%,"$73,000",151.4BTC,,,"$73,000",181.0BTC,,
2026-05-28 16:00,3차(17:00),정산_1시간전,1시간,48.94%,51.06%,5.87M,4.05M,1.82M,68.95% 롱포지션,+0.006%,+0.010%,+0.002%,18.37%,10.34B,141.49K,"$73,205.09","108,095,000",1500.68,-1.587%,42.7%,"$73,000",178.5BTC,,,"$73,000",162.4BTC,,
2026-05-28 16:30,3차(17:00),정산_30분전,1시간,49.45%,50.55%,6.55M,3.41M,3.14M,52.09% 롱포지션,+0.006%,+0.010%,+0.002%,18.38%,10.36B,141.51K,"$73,252.91","108,271,000",1500.68,-1.490%,67.5%,"$73,000",190.1BTC,,,"$73,500",178.9BTC,,
2026-05-28 17:00,3차(17:00),정산_기준,1시간,49.88%,50.12%,4.85M,557.67K,4.29M,88.5% 숏포지션,+0.005%,+0.009%,+0.001%,18.35%,10.35B,141.01K,"$73,426.49","108,540,000",1500.68,-1.421%,51.6%,"$73,500",181.9BTC,,,"$73,500",136.6BTC,,
2026-05-28 17:00,3차(17:00),정산_기준,4시간,49.69%,50.31%,183.72M,168.34M,15.38M,91.63% 롱포지션,+0.005%,+0.009%,+0.001%,18.35%,10.35B,141.01K,"$73,426.49","108,540,000",1500.68,-1.421%,51.6%,"$73,500",181.9BTC,,,"$73,500",136.6BTC,,
2026-05-28 17:00,3차(17:00),정산_기준,12시간,49.82%,50.18%,746.85M,715.23M,31.62M,95.77% 롱포지션,+0.005%,+0.009%,+0.001%,18.35%,10.35B,141.01K,"$73,426.49","108,540,000",1500.68,-1.421%,51.6%,"$73,500",181.9BTC,,,"$73,500",136.6BTC,,
2026-05-28 17:00,3차(17:00),정산_기준,24시간,49.91%,50.09%,936.86M,873.44M,63.42M,93.23% 롱포지션,+0.005%,+0.009%,+0.001%,18.35%,10.35B,141.01K,"$73,426.49","108,540,000",1500.68,-1.421%,51.6%,"$73,500",181.9BTC,,,"$73,500",136.6BTC,,
2026-05-28 17:30,3차(17:00),정산_30분후,1시간,50.42%,49.58%,4.02M,1.17M,2.84M,70.78% 숏포지션,+0.005%,+0.008%,-0.004%,18.33%,10.32B,140.92K,"$73,252.69","108,223,000",1500.68,-1.499%,32.8%,"$73,000",161.1BTC,,,"$73,000",86.9BTC,,
2026-05-28 18:00,3차(17:00),정산_1시간후,1시간,50.34%,49.66%,3.39M,2.92M,465.58K,86.25% 롱포지션,+0.005%,+0.007%,-0.001%,18.32%,10.33B,140.92K,"$73,308.91","108,392,000",1500.68,-1.474%,52.1%,"$73,500",188.9BTC,,,"$73,500",85.6BTC,,
2026-05-28 20:00,-,일반,1시간,51.78%,48.22%,3.80M,2.89M,908.40K,76.11% 롱포지션,+0.007%,+0.003%,0.000%,18.39%,10.39B,141.52K,"$73,371.59","108,297,000",1500.68,-1.616%,37.1%,"$73,500",222.5BTC,,,"$73,500",151.6BTC,,
2026-05-28 22:00,-,일반,1시간,48.96%,51.04%,8.33M,5.16M,3.17M,61.97% 롱포지션,+0.010%,+0.004%,+0.006%,18.44%,10.42B,141.86K,"$73,522.82","108,617,000",1500.68,-1.572%,48.0%,"$73,500",137.3BTC,,,"$73,500",167.9BTC,,
2026-05-29 00:00,1차(01:00),정산_1시간전,1시간,49.92%,50.08%,61.53M,46.00M,15.53M,74.76% 롱포지션,+0.010%,+0.010%,+0.009%,18.65%,10.53B,144.30K,"$72,985.98","107,838,000",1500.68,-1.533%,70.0%,"$73,000",152.0BTC,,,"$73,000",150.0BTC,,
2026-05-29 00:30,1차(01:00),정산_30분전,1시간,50.27%,49.73%,11.10M,7.66M,3.44M,69.02% 롱포지션,+0.010%,+0.010%,+0.009%,18.78%,10.56B,144.90K,"$72,942.36","107,629,000",1500.68,-1.666%,47.2%,"$73,000",295.9BTC,,,"$73,000",181.0BTC,,
2026-05-29 01:00,1차(01:00),정산_기준,1시간,50.91%,49.09%,6.69M,3.79M,2.90M,56.66% 롱포지션,+0.010%,+0.010%,+0.009%,18.80%,10.57B,145.04K,"$72,871.36","107,630,000",1500.68,-1.519%,51.1%,"$73,000",148.9BTC,,,"$73,000",156.6BTC,,
2026-05-29 01:00,1차(01:00),정산_기준,4시간,50.02%,49.98%,96.69M,70.14M,26.55M,72.54% 롱포지션,+0.010%,+0.010%,+0.009%,18.80%,10.57B,145.04K,"$72,871.36","107,630,000",1500.68,-1.519%,51.1%,"$73,000",148.9BTC,,,"$73,000",156.6BTC,,
2026-05-29 01:00,1차(01:00),정산_기준,12시간,50.1%,49.9%,301.16M,255.61M,45.55M,84.87% 롱포지션,+0.010%,+0.010%,+0.009%,18.80%,10.57B,145.04K,"$72,871.36","107,630,000",1500.68,-1.519%,51.1%,"$73,000",148.9BTC,,,"$73,000",156.6BTC,,
2026-05-29 01:00,1차(01:00),정산_기준,24시간,49.92%,50.08%,921.81M,852.48M,69.33M,92.48% 롱포지션,+0.010%,+0.010%,+0.009%,18.80%,10.57B,145.04K,"$72,871.36","107,630,000",1500.68,-1.519%,51.1%,"$73,000",148.9BTC,,,"$73,000",156.6BTC,,
2026-05-29 01:30,1차(01:00),정산_30분후,1시간,50.65%,49.35%,10.49M,2.33M,8.16M,77.77% 숏포지션,+0.010%,+0.010%,+0.010%,18.82%,10.61B,145.07K,"$73,132.24","108,046,000",1500.68,-1.563%,57.0%,"$73,000",252.7BTC,,,"$73,000",125.5BTC,,
2026-05-29 02:00,1차(01:00),정산_1시간후,1시간,49.96%,50.04%,14.98M,909.37K,14.07M,93.93% 숏포지션,+0.010%,+0.010%,+0.010%,18.79%,10.59B,144.38K,"$73,436.56","108,349,000",1500.68,-1.646%,53.9%,"$73,500",207.7BTC,,,"$73,500",160.9BTC,,
